t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,u_1,u_2,u_3,u_4,comm_t,comm_id,comm_type
0.05426229230689774696,-0.001099306648543991712,-5.989875152407376113,1.325536876818923959,0.928853515585976397,-0.3682828197011833171,-0.03998635520567785095,7.749088311550871939e-18,-0.06454005965492573549,0.5944276499105267675,0.9703742436143792949,-15,-1.628626957325432389,-3.479537466434114709e-16,-2.446967211838535494,22.53708746038139665,12.36288934373814108,7,7,7,7,0.00386199,1,1
0.05812428385003901021,-0.001367176525328305057,-5.987408013979087507,1.329386222042794552,0.9176677976976894691,-0.3950268977528053616,-0.04289009696992365783,9.611545807058143313e-18,-0.07427507478963807364,0.6840892058388967634,1.02220081768051374,-15,-1.628626957325432834,-3.853920585505614293e-16,-2.593054360527165869,23.88258111101336922,11.00211131704410938,7,7,7,7,0.00386199,1,1
0.06198627539318027346,-0.00167371080952245007,-5.984584768150918777,1.333425379921528986,0.9057031654805750565,-0.4214356778764082323,-0.04575743371788230929,1.170401903642302712e-17,-0.08455743542962158854,0.7787919300606804818,1.068622810691764347,-15,-1.628626957325433278,-4.218451517233127239e-16,-2.730339462944708639,25.14700604700050945,9.564824345476152345,7,7,7,7,0.00386199,1,1
0.06584826693632153671,-0.002020956526136921325,-5.981386561387983747,1.337632919416164468,0.8929697744871147869,-0.4474867443597956296,-0.04858593166067709523,1.403544064950407243e-17,-0.09535223840604749312,0.8782143569817605355,1.109354085776074861,-15,-1.628626957325433722,-4.573130261616653057e-16,-2.858356508874996926,26.32607021532780323,8.05590725711571487,7,7,7,7,0.00386199,1,1
0.06971025847946279996,-0.002410822506429945687,-5.977795812949189269,1.341986341428364149,0.8794784327904823229,-0.473157985117291513,-0.05137318997572037221,1.672640141939167732e-17,-0.1066228410797455672,0.982019000116922558,1.144127823034947644,-15,-1.628626957325434166,-4.917956818656191745e-16,-2.976670948245270232,27.41577131757934538,6.480482026355241842,7,7,7,7,0.00386199,1,1
0.07357225002260406321,-0.002845072908436283368,-5.973796274564541875,1.346462155172939879,0.8652405918106753635,-0.4984276104584278722,-0.05411684284452628058,1.991535741889333644e-17,-0.1183309857235581852,1.089853497677739202,1.17269742525568943,-15,-1.62862695732543461,-5.252931188351744289e-16,-3.084881166193531143,28.41241039562180148,4.843896387507744095,7,7,7,7,0.00386199,1,1
0.07743424156574532646,-0.003325321228585002061,-5.96937308558941826,1.351035957916628005,0.8502683365945765681,-0.5232741715829842821,-0.05681456146081206166,2.325840162845494922e-17,-0.1304369293870626945,1.201351808654230524,1.194837354978350419,-15,-1.628626957325435054,-5.578053370703309704e-16,-3.182619846338307745,29.31260438760832088,3.15170568208093993,7,7,7,7,0.00386199,1,1
0.08129623310888658971,-0.0038530248247336139,-5.964512823448584911,1.355682517812444532,0.8345743755581934709,-0.5476765787866803015,-0.05946405600718351198,2.708827525530743258e-17,-0.1428995788028402381,1.316135455330238013,1.21034390007595527,-15,-1.628626957325435498,-5.893323365710887989e-16,-3.269555217623232757,30.11329761168179076,1.409654001334986084,7,7,7,7,0.00386199,1,1
0.08515822465202785296,-0.004429479969209970149,-5.959203549198731409,1.3603758595484432,0.8181720296997838648,-0.5716141193620684069,-0.06206307759872674995,3.130001966361284282e-17,-0.1556766298763555822,1.433814808014827857,1.219035865249287642,-15,-1.628626957325435942,-6.19874117337448013e-16,-3.345392180504077828,30.81177213839648488,-0.3763453118653192209,7,7,7,7,0.00386199,1,1
0.08902021619516911621,-0.005055817448654218588,-5.953434848054859785,1.365089352520142629,0.8010752212930231098,-0.5950664751794327856,-0.06460942019185660079,3.584897160407844222e-17,-0.1687247112859537046,1.553990407628744297,1.220755187088969462,-15,-1.628626957325436386,-6.494306793694085142e-16,-1.704936654327709356,15.7028285083245347,-6.868703103153018574,0,7,0.685588,6.31441,0.0039592,2,4
0.09297941308977041019,-0.005737260213744144882,-5.947158615532505799,1.369880126270231813,0.7874667075044092801,-0.6127560118517950682,-0.06653006394433701176,4.215389823563327291e-17,-0.1755218759685424068,1.616593737249584883,1.198848458132939054,-7.5,-0.8143134786627233002,-5.566693525228731693e-16,-1.725795166259455504,15.89493983103652219,-7.580815323683214757,0,7,0.685588,6.31441,0.0039592,2,4
0.09693860998437170418,-0.006445736433924360506,-5.94063339915013966,1.3745798138158003,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689153497,5.206543907218002224e-17,-0.1823710594918268868,1.679676171435732446,1.175054739160321438,0,-1.021405182655144017e-14,-4.643499078692933593e-16,-3.463960374147300847,31.90381037136852171,-4.102866780410658443,7,7,7,7,0.00397843,3,2
0.1009170355649700868,-0.007198699679584872994,-5.933698447819446109,1.379235907497246894,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689154884,6.420296193176538022e-17,-0.1961521680545136592,1.80660310673574509,1.165616758707118228,-3.312704761003526129e-16,-1.07661692867186949e-14,-4.968274055261906385e-16,-3.463960374147302623,31.90381037136852171,-4.102866780410658443,7,7,7,7,0.00397843,3,2
0.1048954611455684693,-0.008006490040080182016,-5.926258527122487685,1.383854452875829422,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689156272,7.692502993768832789e-17,-0.2099332766172004316,1.933530042035757734,1.156178778253915018,-6.625409522007052259e-16,-1.131828674688594964e-14,-5.293049031830879177e-16,-3.463960374147303067,31.90381037136852171,-4.102866780410658443,7,7,7,7,0.00397843,3,2
0.1088738867261668519,-0.008869107515410286705,-5.918313637059265275,1.388435449951547662,0.7828423821512200398,-0.6185846290471695985,-0.0671629068168915766,9.023164308994887755e-17,-0.2237143851798872318,2.060456977335770379,1.146740797800711809,-9.938114283010578881e-16,-1.187040420705320437e-14,-5.617824008399851969e-16,-3.463960374147304844,31.90381037136852171,-4.102866780410658443,7,7,7,7,0.00397843,3,2
0.1128523123067652345,-0.009786552105575187926,-5.909863777629777992,1.392978898724401615,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689159048,1.041228013885470169e-16,-0.237495493742574032,2.187383912635783023,1.137302817347508599,-1.325081904401410452e-15,-1.24225216672204591e-14,-5.942598984968824762e-16,-3.463960374147306176,31.90381037136852171,-4.102866780410658443,7,7,7,7,0.00397843,3,2
